label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,39419,the clouds distributed operating system,"p dasgupta , m ahamad",,
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,18721,mobile agent technology for the management of distributed systems - a case study,"c raibulet , c demartini","computer networks ,",2000.0
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,42782,â ?? distributed database systems : where are we ?,"t ozsu , p valduriez","ieee computer ,",
0,1239,smooth - a distributed multimedia database system,"h kosch , l bіszіrmщnyi , a bachlechner , c hanin , c hofbauer , m lang , c riedler , r tusch",vldb,2001,42782,â ?? distributed database systems : where are we ?,"t ozsu , p valduriez","ieee computer ,",
0,2528,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996,42782,â ?? distributed database systems : where are we ?,"t ozsu , p valduriez","ieee computer ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,55301,the galaxy distributed operating system,"pk sinha , m maekawa , k shimizu , x jia , h ashihara ,",,
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,50516,issues in distributed data base management systems : a technical overview,"me adiba , jc chupin , r demolombe , g gardarin , jl","vldb surveys ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,37487,performance of adaptive query processing in the mariposa distributed database management system,j sidell,,
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,6133,a survey of research and development in distributed database management,"jb rothnie , n goodman","vldb ,",1977.0
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,63928,a distributed heterogeneous supercomputing management system,"a ghafoor , j yang",,
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,10751,"remarks in response to : '' issues in distributed data base management systems : a technical overview '' ,",j rothnie,"conf . on vldb proceedings supplement : panelists &#39; statements , & hellip ; ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,4931,evolutionary algorithm performance profiles on the adaptive distributed database management problem,mj oates,"bt technology journal ,",2000.0
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,41278,access path selectwn ma relational database management system,"pg sehnger , mm astrahan , dd chamberhn , ra lone , tg","proceedmgs acm sigmod ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,15211,"some remarks on a paper by adiba , et . al. on '' issues in distributed data base management systems : a",h schneider,"conf . on vldb proceedings supplement : panelists &#39; statements , & hellip ; ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,49373,transaction and catalog management of the distributed file management system disco .,"h breitwieser , u kersten","vldb ,",1979.0
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,34555,"a note on theoretical problems in distributed database management , iv int",p bernstein,"conf . on vldb proceedings supplement : panelists &#39; statements , & hellip ; ,",
0,758,the mariposa distributed database management system,j sidell,sigmod record,1996,13923,a distributed object manager for the smalltalk-80 system,d decouchant,"acm press frontier series ,",1989.0
0,2372,distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999,15938,incremental distance join algorithms for spatial databases,"gr hjaltason , h samet","sigmod conference ,",1998.0
1,1156,incremental distance join algorithms for spatial databases,"g hjaltason , h samet",sigmod conference,1998,15938,incremental distance join algorithms for spatial databases,"gr hjaltason , h samet","sigmod conference ,",1998.0
0,749,incremental data structures and algorithms for dynamic query interfaces,"e tanin , r beigel , b shneiderman",sigmod record,1996,15938,incremental distance join algorithms for spatial databases,"gr hjaltason , h samet","sigmod conference ,",1998.0
0,2372,distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999,5374,redundancy m spatial databases,ja orenstem,"proc acm sigmod intâ ?? l conf on the management of data , & hellip ; ,",
0,787,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000,5374,redundancy m spatial databases,ja orenstem,"proc acm sigmod intâ ?? l conf on the management of data , & hellip ; ,",
0,2372,distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999,38626,evaluation of buffer queries in spatial databases,epf chan,,
0,787,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000,38626,evaluation of buffer queries in spatial databases,epf chan,,
0,2005,supporting top-k join queries in relational databases,"i ilyas , w aref , a elmagarmid",vldb,2003,38626,evaluation of buffer queries in spatial databases,epf chan,,
0,364,location-based spatial queries,"j zhang , m zhu , d papadias , y tao , d lee",sigmod conference,2003,38626,evaluation of buffer queries in spatial databases,epf chan,,
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,7543,optimizing location detection services in wireless sensor networks,"ic paschalidis , s ray",,
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,33712,distributed detection with multiple sensors : part ii-advanced topics,"rs blum , sa kassam , hv poor","proceedings-ieee ,",1997.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,25714,distributed detection by a large number of sensors in tandem,"jd papastavrou , m athans",proc . 29th ieee conf : decision and,
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,40492,efficient top-k query calculation in distributed networks,"p cao , z wang",,
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,49058,distributed restoration in an atm test bed network,pa veitch,"bt technology journal ,",1997.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,22976,distributed management in local area networks,"tw page jr , gj popek","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,33301,an ultra-low power adc for distributed sensor networks,"md scott , be boser , ksj pister",,
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,234,distributed restoration in telecommunications networks,d johnsonâ ? ¦,"bt technology journal ,",1994.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,14484,radiation detection with distributed sensor networks,"sm brennan , am mielke , dc torney , ab maccabe",,
1,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,7025,distributed deviation detection in sensor networks,"tpdpv kalogeraki , d gunopulos","sigmod record ,",2003.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,6243,distributed deadlock detection,r obermarck,"acm transactions on database systems ,",
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,52808,distributed sensor networks : a multiagent perspective,"v lesser , cl ortiz , m tambe",,2003.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,59280,distributed detection with multiple sensors : part i-fundamentals,"r viswanathan , pk varshney","proceedings-ieee ,",1997.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,35775,"reed : robust , efficient filtering and event detection in sensor networks","dj abadi , s madden , w lindner","proceedings of the 31st international conference on very & hellip ; ,",2005.0
1,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,55173,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d","acm sigmod record ,",2003.0
0,1875,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",sigmod record,2003,11083,distributed sensor networks for detection of mobile radioactive sources,"rj nemzek , js dreicer , dc torney , tt warnock","ieee transactions on nuclear science ,",2004.0
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,34956,"k.-i . ( david ) lin , fastmap : a fast alogorithm for indexing , data-mining and visualization of",c faloutsos,"proc . of sigmod ,",
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,16240,"id lin , '' fastmap : afast algorithm for indexing , data-mining and visualization of traditional",c faloutsos andk,"conference on data management ( sigmod ) , san jose , ca ,",
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,11166,"a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",management of,
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,21209,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia","k lin , c faloutsos","proceedings of acm sigmod ,",1995.0
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,34053,"fastlk ? ap : a fast algorithm for indexing , data-mining and visualization of traditional and",c faloutsos,,
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,39860,"fastmap : a fast algorithm for indexing , data mining and visualization of traditional and multimedia","c faloutsos , k lin","proc . of sigmod ,",
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,7478,"d. ( 1995 ) . fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and","c faloutsos , ki lin",proceedings of,
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,3232,"und lin , k.-i . ( 1995 ) . fastmap : a fast algorithm for indexing , data-mining and visualization of",c faloutsos,proceedings of the 1995 int . acm/sigmod conf . on management,
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,16601,fastmap : a fast algorithm for indexing,"c faloutsos , ki lin","data-mining and visualization of traditional and multimedia & hellip ; ,",
0,903,fast algorithms for projected clustering,"c aggarwal , c procopiuc , j wolf , p yu , j park",sigmod conference,1999,16601,fastmap : a fast algorithm for indexing,"c faloutsos , ki lin","data-mining and visualization of traditional and multimedia & hellip ; ,",
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,41032,"fastmap : afastalgorithmforindexing , data mining , and visualization of traditional and multimedia","c faloutsos , ki lin","sigmod record , proc.â ?? 95acm sigmod int . conf . on management & hellip ; ,",
1,1545,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , k lin",sigmod conference,1995,14528,"a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , ki lin",,1994.0
0,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,45540,rule-based optimization and query processing in an extensible geometric database system,"l becker , rh gueting","acm transactions on database systems ,",1992.0
0,882,an aspect of query optimization in multidatabase systems ( extended abstract ),"c lee , c chen , h lu",sigmod record,1995,45540,rule-based optimization and query processing in an extensible geometric database system,"l becker , rh gueting","acm transactions on database systems ,",1992.0
0,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,45490,global query processing and optimization in the cords multidatabase system,"q zhu , p larson","proceedings of acm sigmod international conference on & hellip ; ,",1995.0
0,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,61847,optimization of data stream processing,"jr getta , e vossough","acm sigmod record ,",2004.0
0,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,60455,query processing and caching in tertiary memory,s sarawagi,"proc . of the 21st conference on very large databases , zurich ,",
0,104,query processing in tertiary memory databases,s sarawagi,vldb,1995,60455,query processing and caching in tertiary memory,s sarawagi,"proc . of the 21st conference on very large databases , zurich ,",
0,2519,query processing and optimization in oracle rdb,"g antoshenkov , m ziauddin",vldb j.,1996,51463,query processing in the information manifold,"a levy , a rajaraman , j ordille","proc . vldb conference ,",1996.0
0,104,query processing in tertiary memory databases,s sarawagi,vldb,1995,51463,query processing in the information manifold,"a levy , a rajaraman , j ordille","proc . vldb conference ,",1996.0
0,585,a case for intelligent disks ( idisks ),"k keeton , d patterson , j hellerstein",sigmod record,1998,28666,a case for arrays of inexpensive disks ( raid ),"da patterson , g gibson , rh katz","proc . acm sigmod ,",
0,1263,transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,57624,effective timestamping in databases,"k torp , cs jensen , rt snodgrass","the vldb journal the international journal on very large & hellip ; ,",2000.0
1,2406,effective timestamping in databases,"k torp , c jensen , r snodgrass",vldb j.,2000,57624,effective timestamping in databases,"k torp , cs jensen , rt snodgrass","the vldb journal the international journal on very large & hellip ; ,",2000.0
0,953,belief reasoning in mls deductive databases,h jamil,sigmod conference,1999,57624,effective timestamping in databases,"k torp , cs jensen , rt snodgrass","the vldb journal the international journal on very large & hellip ; ,",2000.0
0,1263,transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,26568,on temporal modeling in the context of object databases,n pissinou,"sigmod record ,",1993.0
0,1811,coalescing in temporal databases,"m bіhlen , r snodgrass , m soo",vldb,1996,26568,on temporal modeling in the context of object databases,n pissinou,"sigmod record ,",1993.0
0,1263,transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,43195,join operations in temporal databases,"d gao , cs jensen , rt snodgrass , md soo","the vldb journal the international journal on very large & hellip ; ,",2005.0
0,1404,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997,43195,join operations in temporal databases,"d gao , cs jensen , rt snodgrass , md soo","the vldb journal the international journal on very large & hellip ; ,",2005.0
0,1603,semantic assumptions and query evaluation in temporal databases,"c bettini , x wang , e bertino , s jajodia",sigmod conference,1995,43195,join operations in temporal databases,"d gao , cs jensen , rt snodgrass , md soo","the vldb journal the international journal on very large & hellip ; ,",2005.0
1,1263,transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,2681,transaction timestamping in ( temporal ) databases,"cs jensen , db lomet","proceedings of the international conference on very large & hellip ; ,",2001.0
0,2332,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,45452,mining generalized association rules with multiple minimum supports,"mc tseng , wy lin",,
0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,44245,active database systems ( tutorial notes ),"kr dittrich , u dayal","& hellip ; seventeenth international conference on very large databases & hellip ; ,",
0,2554,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,44245,active database systems ( tutorial notes ),"kr dittrich , u dayal","& hellip ; seventeenth international conference on very large databases & hellip ; ,",
0,1258,sap r/3 : a database application system ( tutorial ),,,1998,44245,active database systems ( tutorial notes ),"kr dittrich , u dayal","& hellip ; seventeenth international conference on very large databases & hellip ; ,",
0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,54174,an introduction to deductive database languages and systems,"r kotagiri , j harland","vldb journal ,",
0,2554,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,54174,an introduction to deductive database languages and systems,"r kotagiri , j harland","vldb journal ,",
0,90,an effective deductive object-oriented database through language integration,"m barja , n paton , a fernandes , m williams , a dinn",vldb,1994,54174,an introduction to deductive database languages and systems,"r kotagiri , j harland","vldb journal ,",
0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,37076,better static rule analysis for active database systems,"e baralis , j widom","acm transactions on database systems ,",
0,2248,static analysis techniques for predicting the behavior of active database rules,"a aiken , j hellerstein , j widom",acm trans . database syst .,1995,37076,better static rule analysis for active database systems,"e baralis , j widom","acm transactions on database systems ,",
0,93,an algebraic approach to rule analysis in expert database systems,"e baralis , j widom",vldb,1994,37076,better static rule analysis for active database systems,"e baralis , j widom","acm transactions on database systems ,",
0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,16511,temporal conditions and integrity constraints in active database systems,"ap sistla , o wolfson","sigmod conference ,",1995.0
1,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,16511,temporal conditions and integrity constraints in active database systems,"ap sistla , o wolfson","sigmod conference ,",1995.0
0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,38339,a structured specification of an active database system,"j campin , nw paton , mh williams","information and software technology ,",1995.0
0,2263,a structured approach for the definition of the semantics of active databases,"p fraternali , l tanca",acm trans . database syst .,1995,38339,a structured specification of an active database system,"j campin , nw paton , mh williams","information and software technology ,",1995.0
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,19556,v. shrinivasan accessing relational databases from the world wide web,t nguyen,"proc . of acm sigmod int . conf . on management of data ,",
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,53199,dynamic distributed environment for data visualization on the world wide web,"w lefer , jm pierson",,
0,1360,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997,53199,dynamic distributed environment for data visualization on the world wide web,"w lefer , jm pierson",,
1,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,32111,applying database visualization to the world wide web,"mz hasan , ao mendelzon , d vista","sigmod record ,",1996.0
0,1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,32111,applying database visualization to the world wide web,"mz hasan , ao mendelzon , d vista","sigmod record ,",1996.0
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,48064,accessing relational databases form the world wide web,"t nguyen , v srinivasan","proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",
0,45,accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995,48064,accessing relational databases form the world wide web,"t nguyen , v srinivasan","proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",
1,1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,48064,accessing relational databases form the world wide web,"t nguyen , v srinivasan","proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,48416,integrating database and world wide web technologies,"h lu , l feng","world wide web ,",1998.0
0,1124,"world wide database - integrating the web , corba , and databases","a bouguettaya , b benatallah , l hendra , j beard , k smith , m ouzzani",sigmod conference,1999,48416,integrating database and world wide web technologies,"h lu , l feng","world wide web ,",1998.0
0,1562,carnot and infosleuth : database technology and the world wide web,"d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan",sigmod conference,1995,48416,integrating database and world wide web technologies,"h lu , l feng","world wide web ,",1998.0
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,55351,accessing relational databases from the world wide web,"t nguyen , v srinivasan","sigmod conference ,",1996.0
1,1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,55351,accessing relational databases from the world wide web,"t nguyen , v srinivasan","sigmod conference ,",1996.0
0,733,applying database visualization to the world wide web,"m hasan , a mendelzon , d vista",sigmod record,1996,43912,world wide database-integrating the web,"a bouguettaya , b benatallah , l hendra , j beard , k",corba and,
0,1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,43912,world wide database-integrating the web,"a bouguettaya , b benatallah , l hendra , j beard , k",corba and,
0,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,48103,why the web,"fd smith , fh campos , f jeffay","proc . of acm sigmetrics ,",
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,37034,to weave the web . vldbâ ?? 97,"p atzeni , g mecca , p merialdo",proceedings of 23rd international conference on very large,
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,32837,to weave the web,"pag mecca , p merialdo",proceedings of the international conference on very large,
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,17744,"gm and merialdo , p. 1997 . to weave the web",p atzeni,23rd international conference on very large databases ( vldb,
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,26818,toweavetheweb,pag mecca,"proceedings of vldb ,",
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,19488,to weave the web,"p atzeni , g mecca , p merialdo","vldb ,",1997.0
1,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,33624,to weave the web . intl,"p atzeni , g mecca , p merialdo","conference on very large data bases ( vldb ) ,",
0,1857,to weave the web,"p atzeni , g mecca , p merialdo",vldb,1997,27437,weave maps across the web,wf limp,,1997.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,49426,data manipulation in heterogeneous databases,"a chatterjee , a segev","sigmod record ,",1991.0
0,2421,graphical interaction with heterogeneous databases,"t catarci , g santucci , j cardiff",vldb j.,1997,49426,data manipulation in heterogeneous databases,"a chatterjee , a segev","sigmod record ,",1991.0
0,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,49426,data manipulation in heterogeneous databases,"a chatterjee , a segev","sigmod record ,",1991.0
0,1253,sql open heterogeneous data access,"b reinwald , h pirahesh",sigmod conference,1998,49426,data manipulation in heterogeneous databases,"a chatterjee , a segev","sigmod record ,",1991.0
0,2044,the zero-delay data warehouse : mobilizing heterogeneous databases,e kќhn,vldb,2003,49426,data manipulation in heterogeneous databases,"a chatterjee , a segev","sigmod record ,",1991.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,15868,querying heterogeneous sequence databases in computer networks,l tuomimaki,"msc thesis , department of computer science , university of",
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,1929,declustering databases on heterogeneous disk systems,"l chen , d rotem , s seshadri",vldb,1995,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,2421,graphical interaction with heterogeneous databases,"t catarci , g santucci , j cardiff",vldb j.,1997,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,1253,sql open heterogeneous data access,"b reinwald , h pirahesh",sigmod conference,1998,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,2044,the zero-delay data warehouse : mobilizing heterogeneous databases,e kќhn,vldb,2003,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,27081,integration of heterogeneous databases without common domains using queries based textual similarity,w cohen,"proceedings of the acm sigmod international conference on & hellip ; ,",
0,1225,providing database-like access to the web using queries based on textual similarity,w cohen,sigmod conference,1998,27081,integration of heterogeneous databases without common domains using queries based textual similarity,w cohen,"proceedings of the acm sigmod international conference on & hellip ; ,",
1,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,14825,semantic integration in heterogeneous databases using neural networks,"ws li , c clifton","vldb ,",1994.0
0,2421,graphical interaction with heterogeneous databases,"t catarci , g santucci , j cardiff",vldb j.,1997,14825,semantic integration in heterogeneous databases using neural networks,"ws li , c clifton","vldb ,",1994.0
0,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,14825,semantic integration in heterogeneous databases using neural networks,"ws li , c clifton","vldb ,",1994.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,25781,integration of heterogeneous databases without common domains using queries based on textual,ww cohen,"sigmod conference ,",1998.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,38168,location of feature points in images using neural networks,"jm vincent , jb waite , dj myers","bt technology journal ,",
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,50407,using semantic values to facilitate interoperability among heterogeneous database systems,"e sciore , m siegel , a rosenthal","acm transactions on database systems ,",
0,1929,declustering databases on heterogeneous disk systems,"l chen , d rotem , s seshadri",vldb,1995,50407,using semantic values to facilitate interoperability among heterogeneous database systems,"e sciore , m siegel , a rosenthal","acm transactions on database systems ,",
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,30149,declustering databases on heterogeneous disk systems,"lt chen , d rotem","proceedings of the international conference on very large & hellip ; ,",1995.0
1,1929,declustering databases on heterogeneous disk systems,"l chen , d rotem , s seshadri",vldb,1995,30149,declustering databases on heterogeneous disk systems,"lt chen , d rotem","proceedings of the international conference on very large & hellip ; ,",1995.0
0,2421,graphical interaction with heterogeneous databases,"t catarci , g santucci , j cardiff",vldb j.,1997,30149,declustering databases on heterogeneous disk systems,"lt chen , d rotem","proceedings of the international conference on very large & hellip ; ,",1995.0
0,1122,answering xml queries on heterogeneous data sources,"i manolescu , d florescu , d kossmann",vldb,2001,30149,declustering databases on heterogeneous disk systems,"lt chen , d rotem","proceedings of the international conference on very large & hellip ; ,",1995.0
0,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,30149,declustering databases on heterogeneous disk systems,"lt chen , d rotem","proceedings of the international conference on very large & hellip ; ,",1995.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,23716,c lustering d atabase o bjects for s emantic i ntegration of h eterogeneous d atabases,"h zhao , s ram",,
0,1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,23716,c lustering d atabase o bjects for s emantic i ntegration of h eterogeneous d atabases,"h zhao , s ram",,
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,11794,semantic integrity in a r. elational database ;,"m hammer , d mcleod","proc . lst int . conf . vldb , framingham , mass ,",
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,17242,determining relationships among names in heterogeneous databases,"ct yu , b jia , w sun , s dao","sigmod record ,",1991.0
0,141,semantic integration in heterogeneous databases using neural networks,"w li , c clifton",vldb,1994,8482,semantic heterogeneity in distributed geographic databases,"mf worboys , sm deen","sigmod record ,",1991.0
0,2304,automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994,8482,semantic heterogeneity in distributed geographic databases,"mf worboys , sm deen","sigmod record ,",1991.0
0,2255,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,24003,technique for universal quantification in sql .,"sigmod record , 1991","sigmod record ,",1991.0
0,2255,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,46679,universal quantification in relational databases : a classification of data and algorithms,"r rantzau , l shapiro , b mitschang , q wang",,
0,787,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000,53040,location-based spatial queries,"j zhang , m zhu , d papadias , y tao , dl lee",,
1,364,location-based spatial queries,"j zhang , m zhu , d papadias , y tao , d lee",sigmod conference,2003,53040,location-based spatial queries,"j zhang , m zhu , d papadias , y tao , dl lee",,
0,787,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",sigmod conference,2000,53496,towards a theory of spatial database queries,"j paredaens , j van den bussche , d van gucht",,
