label,left_id,left_name,left_description,left_price,right_id,right_name,right_description,right_price
0,904,olympus stylus 1050 sw black digital camera stylus1050swb,olympus stylus 1050 sw black digital camera stylus1050swb 10.1 megapixel shockproof waterproof up to 10 ft. freezeproof 3x optical zoom 2.7 ' lcd display 41.6 mb internal memory tap control feature face detection 27 shooting modes continuous shooting high iso sensitivity in-camera panorama movie mode black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,181,lowepro digital camera case in black edit100bk,"lowepro edit 100 digital camera case in black edit100bk designed for digital cameras includes lots of accessory pockets soft , lining , padded interior adjustable divider water-resistant nylon and microfiber",,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,788,samsung l200 black 10.2 megapixel digital camera ecl200zbba,samsung l200 black 10.2 megapixel digital camera ecl200zbba 2.5 ' intelligent lcd screen 1/2 .33 ' high resolution ccd sensor 3x optical zoom lens dis ( digital image stabilization ) face detection function black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,947,canon powershot black 14.7 megapixel digital camera g10,canon powershot black 14.7 megapixel digital camera g10 14.7 megapixel 5x optical zoom optical image stabilizer digic 4 image processor face detection self-timer intelligent contrast correction 3.0 ' purecolor lcd print/share button black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,902,canon powershot black digital camera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,790,samsung black 8.1 megapixel digital camera ecnv30zbba,samsung nv30 black 8.1 megapixel digital camera ecnv30zbba 3x optical zoom lens 2.5 ' lcd display high resolution ccd sensor 20mb internal memory dual image stabilization face detection auto focus sd memory card slot black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,900,sony cyber-shot black digital camera dsct500b,sony cyber-shot black digital camera dsct500b 10.1 megapixels 720p hd video recording 3.5 ' lcd plus touch screen display 4mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode high sensitivity mode burst mode face detection technology high sensitivity iso 3200 in-camera retouching optical steadyshot image stabilization with double anti-blur solution hdtv compatibility bravia sync phototv hd stamina battery power black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,825,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,948,canon powershot black 14.7 megapixel digital camera sd990isb,canon powershot black 14.7 megapixel digital camera sd990isb 14.7 megapixel 3.7 x optical zoom optical image stabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,941,canon black eos 50d digital slr camera with 28-135mm lens 50d28135,canon black eos 50d digital slr camera with 28-135mm lens 50d28135 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output lens peripheral illumination correction black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,857,panasonic black lumix 10.1 megapixel digital camera dmcfz28k,panasonic black lumix 10.1 megapixel digital camera dmcfz28k 10.1 megapixel 27 - 486mm f/2 .8 -4.4 leica dc lens 2.7 ' tft lcd display ( 230k dots ) 18x optical zoom intelligent auto mode burst mode auto angle detection 50mb built-in memory black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,906,nikon d90 black digital slr camera d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,866,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk 14.5 effective megapixels 3.6 x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor optical lens shift vr image stabilization food and smile mode face-priority af camera red-eye fix d-lighting graphite black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,874,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk 10 effective megapixels 5x zoom-nikkor lens 3.5 ' wide touch screen high-resolution lcd portrait one-touch zoom scene auto selector smile timer face-priority af in-camera red-eye fix d-lighting champagne pink finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,520,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting graphite black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,747,nikon coolpix p80 digital camera in black coolpixp80,nikon coolpix p80 digital camera in black coolpixp80 10.1 megapixels 18x optical wide-angle zoom-nikkor lens 2.7 ' high-resolution lcd electronic viewfinder auto adjusts up to iso 6400 in-camera red-eye fix face-priority af d-lighting high quality tv movies with sound black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,521,nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p,nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting plum finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,885,sony alpha digital slr black camera body dslra350,sony alpha digital slr black camera body dslra350 14.2 megapixels tiltable 2.7 ' clear photo lcd plus screen continuous shooting while viewing smart teleconverter 2x zoom expanded iso sensitivity super steadyshot in-camera image stabilization bionz image processor dynamic range optimizer anti-dust technology auto pop-up flash eye-start autofocus system 9-point center cross af sensor black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,484,nikon d60 digital camera with 18-55mm lens d60outfit,nikon d60 digital camera with 18-55mm lens d60outfit 10.2 megapixel af-s dx nikkor 18-55mm f/3 .5 -5.6 g vr image stabilization lens in-camera image editing and enhanced retouch menu built-in speedlight image optimization 2.5 ' lcd screen product number 25438 black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,1053,nikon black coolpix s210 li-ion rechargeable battery enel10,nikon black coolpix s210 li-ion rechargeable battery enel10 compatible with coolpix s series digital cameras black finish,,936,nikon coolpix s610 digital camera midnight black 26125,10 megapixel 16:9 4x optical zoom 4x digital zoom 3 ' active matrix tft color lcd,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,24,netgear prosafe wg102 wireless access point 802.11 g wg102na,netgear prosafe 802.11 g wireless access point,
1,407,netgear wireless access point wg102,"netgear wireless access point wg102 high-speed ieee 802.11 g , up to 108 mbps in turbo mode wi-fi protected access ( wpa 802.11i-ready security ) integrated ieee 802.3 af power over ethernet ( poe ) block ssid broadcast vpn pass-through support",186.0,24,netgear prosafe wg102 wireless access point 802.11 g wg102na,netgear prosafe 802.11 g wireless access point,
0,100,netgear prosafe 24 port smart switch fs726tp,netgear prosafe 24 port smart switch fs726tp two gigabit ports plus easy browser prosafe network management software web based smart management features,605.0,24,netgear prosafe wg102 wireless access point 802.11 g wg102na,netgear prosafe 802.11 g wireless access point,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,780,linksys ultra rangeplus wireless-n broadband router wrt160n,linksys ultra rangeplus wireless-n broadband router wrt160n internet-sharing router 4-port switch enhanced wireless access point mimo technology faster than wireless-g protected by wireless encryption powerful spi firewall 2 antennas glossy black finish,79.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,1020,linksys simultaneous dual-n band wireless router wrt610n,"linksys simultaneous dual-n band wireless router wrt610n internet-sharing router and 4-port gigabit switch built-in dual-band speed and range enhanced wireless access point two simultaneous , separate radio bands wireless-n technology advanced wireless security and spi firewall",179.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,1019,linksys dual-band wireless-n notebook adapter wpc600n,"linksys dual-band wireless-n notebook adapter wpc600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b , and a networks",69.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,1080,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,365,linksys wireless-g printserver wpsm54g,"linksys wireless-g printserver wpsm54g share a multifunction printer with everyone on your network ( works with most usb printers ) allows full access to printing , faxing , scanning and copying functions connects your printer directly to the network by 10/100 wired ethernet or 54mbps wireless-g",99.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,1022,linksys dual-band wireless-n usb network adapter wusb600n,"linksys dual-band wireless-n usb network adapter wusb600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b and a networks",69.0,172,linksys wireless-n wrvs4400n gigabit security router with vpn,4 x lan,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,1018,linksys dual-band wireless-n gaming adapter wga600n,"linksys dual-band wireless-n gaming adapter wga600n lag-free head-to-head or internet gaming converts wired-ethernet-ready game consoles to wireless-n network connectivity works without drivers on xbox , xbox 360 , playstation2 or 3 and gamecube dynamically changes channels and radio bands ( 2.4 or 5ghz ) works on any platform black finish",89.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
1,1020,linksys simultaneous dual-n band wireless router wrt610n,"linksys simultaneous dual-n band wireless router wrt610n internet-sharing router and 4-port gigabit switch built-in dual-band speed and range enhanced wireless access point two simultaneous , separate radio bands wireless-n technology advanced wireless security and spi firewall",179.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,1019,linksys dual-band wireless-n notebook adapter wpc600n,"linksys dual-band wireless-n notebook adapter wpc600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b , and a networks",69.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,1080,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,1022,linksys dual-band wireless-n usb network adapter wusb600n,"linksys dual-band wireless-n usb network adapter wusb600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b and a networks",69.0,813,linksys wrt610n simultaneous dual-n band wireless router,,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
0,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
0,780,linksys ultra rangeplus wireless-n broadband router wrt160n,linksys ultra rangeplus wireless-n broadband router wrt160n internet-sharing router 4-port switch enhanced wireless access point mimo technology faster than wireless-g protected by wireless encryption powerful spi firewall 2 antennas glossy black finish,79.0,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
0,462,linksys wireless-g ethernet bridge wet54g,"linksys wireless-g ethernet bridge wet54g converts wired-ethernet devices to wireless-g network connectivity for windows , macintosh , linux , playstation consoles , xbox consoles , or anything with an ethernet port plug and play , no driver installation require",89.0,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
1,1023,linksys wireless-g internet home monitoring camera wvc54gca,linksys wireless-g internet home monitoring camera wvc54gca sends high-quality live audio and video to your network wirelessly viewable from most web browsers anywhere in the world built-in video stream encoder and stand-alone web server ( no pc necessary ) security mode supports mpeg-4 and mjpeg video at up to 640x480 up to four simultaneous remote users,99.0,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
0,365,linksys wireless-g printserver wpsm54g,"linksys wireless-g printserver wpsm54g share a multifunction printer with everyone on your network ( works with most usb printers ) allows full access to printing , faxing , scanning and copying functions connects your printer directly to the network by 10/100 wired ethernet or 54mbps wireless-g",99.0,484,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
1,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,780,linksys ultra rangeplus wireless-n broadband router wrt160n,linksys ultra rangeplus wireless-n broadband router wrt160n internet-sharing router 4-port switch enhanced wireless access point mimo technology faster than wireless-g protected by wireless encryption powerful spi firewall 2 antennas glossy black finish,79.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,1018,linksys dual-band wireless-n gaming adapter wga600n,"linksys dual-band wireless-n gaming adapter wga600n lag-free head-to-head or internet gaming converts wired-ethernet-ready game consoles to wireless-n network connectivity works without drivers on xbox , xbox 360 , playstation2 or 3 and gamecube dynamically changes channels and radio bands ( 2.4 or 5ghz ) works on any platform black finish",89.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,462,linksys wireless-g ethernet bridge wet54g,"linksys wireless-g ethernet bridge wet54g converts wired-ethernet devices to wireless-g network connectivity for windows , macintosh , linux , playstation consoles , xbox consoles , or anything with an ethernet port plug and play , no driver installation require",89.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,1020,linksys simultaneous dual-n band wireless router wrt610n,"linksys simultaneous dual-n band wireless router wrt610n internet-sharing router and 4-port gigabit switch built-in dual-band speed and range enhanced wireless access point two simultaneous , separate radio bands wireless-n technology advanced wireless security and spi firewall",179.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,1019,linksys dual-band wireless-n notebook adapter wpc600n,"linksys dual-band wireless-n notebook adapter wpc600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b , and a networks",69.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,1080,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,365,linksys wireless-g printserver wpsm54g,"linksys wireless-g printserver wpsm54g share a multifunction printer with everyone on your network ( works with most usb printers ) allows full access to printing , faxing , scanning and copying functions connects your printer directly to the network by 10/100 wired ethernet or 54mbps wireless-g",99.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,1022,linksys dual-band wireless-n usb network adapter wusb600n,"linksys dual-band wireless-n usb network adapter wusb600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b and a networks",69.0,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,834,linksys wireless-n security router wrvs4400n,linksys wireless-n security router wrvs4400n 800 mb/s nat throughput 11 channels draft 802.11 n wireless networking technology full backwards compatibility for 802.11 b & 802.11 g stateful packet inspection firewall user definable access control lists snmp v1 & v2c support silver finish,,110,linksys wireless-g wrt54gl broadband router,linksys wrt54gl wireless-g broadband router,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,273,linksys wpsm54g wireless-g usb print server,"1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g",
0,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,273,linksys wpsm54g wireless-g usb print server,"1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g",
0,1022,linksys dual-band wireless-n usb network adapter wusb600n,"linksys dual-band wireless-n usb network adapter wusb600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b and a networks",69.0,273,linksys wpsm54g wireless-g usb print server,"1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g",
0,834,linksys wireless-n security router wrvs4400n,linksys wireless-n security router wrvs4400n 800 mb/s nat throughput 11 channels draft 802.11 n wireless networking technology full backwards compatibility for 802.11 b & 802.11 g stateful packet inspection firewall user definable access control lists snmp v1 & v2c support silver finish,,273,linksys wpsm54g wireless-g usb print server,"1 x 10/100base-tx network , 1 x usb wi-fi ieee 802.11 b/g",
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,25,netgear rangemax wpn802 wireless access point wpn802na,108mbps,
0,407,netgear wireless access point wg102,"netgear wireless access point wg102 high-speed ieee 802.11 g , up to 108 mbps in turbo mode wi-fi protected access ( wpa 802.11i-ready security ) integrated ieee 802.3 af power over ethernet ( poe ) block ssid broadcast vpn pass-through support",186.0,25,netgear rangemax wpn802 wireless access point wpn802na,108mbps,
1,116,netgear rangemax wireless access point white finish wpn802na,"netgear rangemax wireless access point wpn802na improves performance of existing legacy 802.11 b and 802.11 g wireless devices up to 50 percent wired equivalent privacy ( wep ) 64-bit ,128 - bit encryption wi-fi protected access ( wpa , pre-shared key )",130.0,25,netgear rangemax wpn802 wireless access point wpn802na,108mbps,
0,295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,81,linksys wrv54g wireless-g vpn broadband router,,
0,344,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,780,linksys ultra rangeplus wireless-n broadband router wrt160n,linksys ultra rangeplus wireless-n broadband router wrt160n internet-sharing router 4-port switch enhanced wireless access point mimo technology faster than wireless-g protected by wireless encryption powerful spi firewall 2 antennas glossy black finish,79.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,1018,linksys dual-band wireless-n gaming adapter wga600n,"linksys dual-band wireless-n gaming adapter wga600n lag-free head-to-head or internet gaming converts wired-ethernet-ready game consoles to wireless-n network connectivity works without drivers on xbox , xbox 360 , playstation2 or 3 and gamecube dynamically changes channels and radio bands ( 2.4 or 5ghz ) works on any platform black finish",89.0,81,linksys wrv54g wireless-g vpn broadband router,,
1,194,linksys wireless-g vpn broadband silver router wrv54g,"linksys wireless-g vpn broadband silver router wrv54g built-in vpn endpoint capability securely connect up to 50 remote or traveling users to your office network via vpn hotspot ready with subscriber registration , authorization and authentication functions silver finish",149.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,1020,linksys simultaneous dual-n band wireless router wrt610n,"linksys simultaneous dual-n band wireless router wrt610n internet-sharing router and 4-port gigabit switch built-in dual-band speed and range enhanced wireless access point two simultaneous , separate radio bands wireless-n technology advanced wireless security and spi firewall",179.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,1019,linksys dual-band wireless-n notebook adapter wpc600n,"linksys dual-band wireless-n notebook adapter wpc600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b , and a networks",69.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,1080,linksys wireless-g range expander wre54g,linksys wireless-g range expander wre54g supports 64/128-bit wep encryption in 802.11 b/802 .11 g wireless lan configurable through your networked pc?s web browser or the included setup wizard expand your wireless coverage to eliminate dead spots works with both 802.11 b and 802.11 g wireless networks rj-45 10/100 port for easy configuration silver finish,99.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,1022,linksys dual-band wireless-n usb network adapter wusb600n,"linksys dual-band wireless-n usb network adapter wusb600n high-speed wireless-n ( draft 802.11 n ) networking mimo technology operates in the 2.4 and 5ghz radio bands connects to wireless-g , b and a networks",69.0,81,linksys wrv54g wireless-g vpn broadband router,,
0,834,linksys wireless-n security router wrvs4400n,linksys wireless-n security router wrvs4400n 800 mb/s nat throughput 11 channels draft 802.11 n wireless networking technology full backwards compatibility for 802.11 b & 802.11 g stateful packet inspection firewall user definable access control lists snmp v1 & v2c support silver finish,,81,linksys wrv54g wireless-g vpn broadband router,,
0,172,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens 2161,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens in black 2161 4.3 x telephoto zoom vibration reduction two extra-low dispersion glass elements internal focus silent wave motor,,105,canon ef 70-300mm f/4 -5.6 is usm telephoto zoom lens 0345b002,f/4 to 5.6,549.0
0,1002,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003 13 elements in 9 groups lens construction 58mm filter size black finish,246.0,105,canon ef 70-300mm f/4 -5.6 is usm telephoto zoom lens 0345b002,f/4 to 5.6,549.0
0,172,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens 2161,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens in black 2161 4.3 x telephoto zoom vibration reduction two extra-low dispersion glass elements internal focus silent wave motor,,355,nikon 18-200mm 3.5-5 .6 g ed dx afs vr zoom wide angle nikkor lens niko_215930348,,629.0
0,172,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens 2161,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens in black 2161 4.3 x telephoto zoom vibration reduction two extra-low dispersion glass elements internal focus silent wave motor,,358,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,,189.95
0,1002,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003 13 elements in 9 groups lens construction 58mm filter size black finish,246.0,358,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,,189.95
0,779,canon ef-s 55-250mm f/4 -5.6 is telephoto zoom lens 2044b002,canon ef-s 55-250mm f/4 -5.6 is telephoto zoom lens 2044b002 55-250mm focal length f/4 -5.6 maximum aperture optical image stabilizer technology 4-stop stabilization correction ud-glass lens element gear-driven focus adjustment black finish,,358,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,,189.95
0,148,nikon 55-200mm zoom-nikkor lens accessory 2156,nikon 55-200mm zoom-nikkor lens accessory 2156 3.6 x zoom 55 200mm silent wave motor two ed glass elements focus mode switch,199.0,358,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,,189.95
1,360,nikon vr 55-200mm zoom-nikkor lens accessory 2166,nikon vr 55-200mm zoom-nikkor lens accessory 2166 3.6 x zoom 55 200mm vibration reduction silent wave motor for quiet autofocusing ed glass element,,358,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,,189.95
