label,left_id,left_name,left_addr,left_city,left_phone,left_type,left_class,right_id,right_name,right_addr,right_city,right_phone,right_type,right_class
0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,67,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,433,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,70,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,286,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68
0,449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,448,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,446,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,433,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,136,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670
0,159,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,219,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1
0,3,` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,219,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1
1,1,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,219,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1
0,159,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,236,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18
0,1,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,236,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18
0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658
0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658
0,432,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658
0,425,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658
0,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,124,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658
0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660
0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660
0,73,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,126,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660
0,423,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,16,` don antonio \ 's ',' 1136 westwood blvd. ',westwood,310-209-1422,italian,550
0,338,` ruth \ 's chris ',' 148 w. 51st st. ',` new york ',212/245 -9600,american,338,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41
1,41,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41
0,222,cite,' 120 w. 51st st. ',` new york ',212/956 -7100,french,220,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41
0,289,` le jardin ','25 cleveland pl . near spring st. ',` new york ',212/343 -9599,french,288,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41
0,321,palio,' 151 w. 51st . st. ',` new york ',212/245 -4850,italian,320,259,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41
0,170,` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,230,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12
0,16,patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,230,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12
1,12,` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,230,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12
0,151,` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,230,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12
0,437,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,446,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,429,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,67,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,433,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,424,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,133,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667
0,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,232,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14
1,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,232,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14
0,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,218,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0
1,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,218,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0
1,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,229,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11
0,373,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,289,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71
0,428,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,289,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71
0,440,` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,289,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71
0,373,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,256,` jo jo ',' 160 e. 64th st. ',` new york city ',212-223-5656,` french bistro ',38
0,373,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,119,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653
0,46,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,119,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653
0,282,` la reserve ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,119,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653
0,326,` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,119,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653
1,90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,308,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90
0,393,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,308,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90
0,422,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,308,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90
0,410,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,308,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90
0,90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,299,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81
0,422,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,299,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81
0,89,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,299,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81
1,81,` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,299,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81
0,393,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,295,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77
0,89,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,295,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77
1,77,` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,295,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77
0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,88,` la caridad ',' 2199 broadway ',` new york city ',212-874-2780,cuban,622
0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,80,` gray \ 's papaya ',' 2090 broadway ',` new york city ',212-799-0243,` hot dogs ',614
0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,246,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28
0,76,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,246,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28
0,388,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,246,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28
0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,246,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28
0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,103,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637
0,72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,103,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637
0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,103,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637
0,479,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,51,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585
0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,51,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585
0,448,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665
0,446,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665
0,438,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665
0,70,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665
0,431,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,131,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665
0,530,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,327,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109
0,510,sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,asian,510,327,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109
0,530,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,325,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107
0,109,postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,325,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107
0,207,` cafe fes ',' 246 w. 4th st. at charles st. ',` new york ',212/924 -7653,mediterranean,205,187,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722
0,532,` zuni cafe & grill ',' 1658 market st. ',` san francisco ',415/552 -2522,mediterranean,532,187,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722
0,205,` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203,187,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722
0,453,2223,' 2223 market st. ',` san francisco ',415/431 -0692,american,453,187,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722
0,465,carta,' 1772 market st. ',` san francisco ',415/863 -3516,american,465,187,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722
1,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,324,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106
0,306,` matthew \ 's ',' 1030 3rd ave. at 61st st. ',` new york ',212/838 -4343,american,305,324,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106
0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,113,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647
0,358,` teresa \ 's ',' 103 1st ave. between 6th and 7th sts . ',` new york ',212/228 -0604,` east european ',358,113,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647
0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,198,` kelly \ 's on trinity ',' 333 bush st. ',` san francisco ',415-362-4454,californian,733
0,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,41,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,575
1,47,` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47
0,345,` sea grill ','19 w. 49th st. ',` new york ',212/332 -7610,seafood,345,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47
0,269,` inca grill ',' 492 broome st. near w. broadway ',` new york ',212/966 -3371,` latin american ',268,265,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47
0,363,triangolo,' 345 e. 83rd st. ',` new york ',212/472 -4488,italian,363,244,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26
1,26,` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26,244,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26
1,87,` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87,305,` nikolai \ 's roof ',' 255 courtland st. ',atlanta,404-221-6362,continental,87
0,469,faz,' 161 sutter st. ',` san francisco ',415/362 -0404,` greek and middle eastern ',469,318,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100
0,247,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',245,318,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100
0,93,` veni vidi vici ','41 14th st. ',atlanta,404/875 -8424,italian,93,146,` bobby & june \ 's kountry kitchen ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,680
0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,314,boulevard,' 1 mission st. ',` san francisco ',415-543-6084,` american ( new ) ',96
0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,60,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594
0,96,boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,60,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594
0,494,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,201,` la taqueria ',' 2889 mission st. ',` san francisco ',415-285-7117,mexican,736
0,125,` canter \ 's ',' 419 n. fairfax ave. ',` los angeles ',213/651 -2030 .,american,122,151,` carey \ 's ',' 1021 cobb pkwy . se ',marietta,770-422-8042,hamburgers,685
0,481,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,312,` alain rondelli ',' 126 clement st. ',` san francisco ',415-387-0408,` french ( new ) ',94
0,481,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721
0,94,` alain rondelli ',' 126 clement st. ',` san francisco ',415/387 -0408,french,94,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721
0,492,` le soleil ',' 133 clement st. ',` san francisco ',415/668 -4848,asian,492,186,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721
0,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,164,` java jive ',' 790 ponce de leon ave. ',atlanta,404-876-6161,` coffee shops ',698
1,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,304,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86
1,21,valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,21,239,valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21
0,105,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,197,` hamburger mary \ 's ',' 1582 folsom st. ',` san francisco ',415-626-1985,hamburgers,732
1,105,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,323,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105
0,120,` broadway deli ',' 3rd st. promenade ',` santa monica ',310/451 -0616,american,117,4,` benita \ 's frites ',' 1433 third st. promenade ',` santa monica ',310-458-2889,` fast food ',538
0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,150,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684
0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,150,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684
0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,141,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675
1,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,306,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88
0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,306,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88
0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,177,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712
0,384,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,177,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712
0,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,300,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82
0,82,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,153,chops,'70 w. paces ferry rd. ',atlanta,404-262-2675,steakhouses,687
1,110,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,328,` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',110
0,110,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,316,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98
1,98,` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,316,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98
0,498,` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,316,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98
0,247,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',245,69,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603
0,65,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,69,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603
0,112,bolo,'23 e. 22nd st. ',` new york ',212/228 -2200,mediterranean,191,69,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603
0,23,'21 club ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23,69,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603
0,145,` jimmy \ 's ',' 201 moreno dr. ',` los angeles ',310/552 -2394,continental,142,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598
0,140,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598
0,147,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598
0,167,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,64,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598
0,52,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,284,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66
